nome,preco,oferta,gramagem,categoria,data_ini,data_fim,date_source,supermarket,tablode_source,marca,produto
Lava-roupas em pó Carrefour Essential,9.99,False,1kg,Limpeza,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/c9a1dd70ab1a500f06091aaafbd6abc152e4e7bf.webp,carrefour essential,lava-roupas em pó
Amaciante Carrefour Essential Classic,7.99,False,2 litros,Limpeza,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/c9a1dd70ab1a500f06091aaafbd6abc152e4e7bf.webp,carrefour essential,amaciante classic
Amaciante Carrefour Expert Concentrado,14.99,False,1 litro,Limpeza,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/c9a1dd70ab1a500f06091aaafbd6abc152e4e7bf.webp,carrefour expert,amaciante concentrado
Água sanitária Carrefour,6.09,False,2 litros,Limpeza,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/c9a1dd70ab1a500f06091aaafbd6abc152e4e7bf.webp,carrefour,água sanitária
Desinfetante Carrefour Essential Lavanda,9.89,False,2 litros,Limpeza,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/c9a1dd70ab1a500f06091aaafbd6abc152e4e7bf.webp,carrefour essential,desinfetante lavanda
Limpador perfumado Carrefour,5.39,False,500ml,Limpeza,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/c9a1dd70ab1a500f06091aaafbd6abc152e4e7bf.webp,carrefour,limpador perfumado
Saponáceo Carrefour Expert,10.99,False,450ml,Limpeza,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/c9a1dd70ab1a500f06091aaafbd6abc152e4e7bf.webp,carrefour expert,saponáceo
Álcool líquido Carrefour Essential,7.89,False,1 litro,Limpeza,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/c9a1dd70ab1a500f06091aaafbd6abc152e4e7bf.webp,carrefour essential,álcool líquido
Detergente líquido Carrefour,1.99,False,500ml,Limpeza,23/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/c9a1dd70ab1a500f06091aaafbd6abc152e4e7bf.webp,carrefour,detergente líquido
Papel higiênico Personal Vip,20.99,Leve 16 pague 15,30 metros,Higiene pessoal,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,personal vip,papel higiênico
Toalha de papel Kitchen,3.9,50% desconto na 2ª unidade,60 folhas,Limpeza,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,kitchen,toalha de papel
Sabonete Francis Brasileiradas,2.89,,80g,Higiene pessoal,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,francis,sabonete brasileiradas
Sabonete líquido antibacteriano Protex,14.29,,200ml,Higiene pessoal,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,protex,sabonete líquido antibacteriano
Desodorantes Old Spice e Secret,,20% desconto,,Higiene pessoal,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,old spice,desodorantes e secret
Desodorante Nivea,14.99,,200ml,Higiene pessoal,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,nivea,desodorante
Cremes hidratantes e solar facial Nivea,,20% desconto,,Cuidados com a pele,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,nivea,cremes hidratantes e solar facial
Linha Veet,,25% desconto,,Cuidados pessoais,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,veet,linha
Shampoos e condicionadores,,50% desconto na 2ª unidade,,Cuidados com o cabelo,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,,Shampoos e condicionadores
Linha para cabelo Neutrox,,60% desconto na 2ª unidade,,Cuidados com o cabelo,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,neutrox,linha para cabelo
Creme dental Colgate Total 12,10.66,Leve 3 pague 2,180g,Higiene bucal,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,colgate total 12,creme dental
Escova dental Colgate Zig Zag,12.49,,2 unidades,Higiene bucal,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,colgate zig zag,escova dental
Absorvente Sym,3.3,50% desconto na 2ª unidade,"Com abas, 14 unidades",Higiene feminina,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,sym,absorvente
Absorvente Always Noites Tranquilas,26.99,,32 unidades,Higiene feminina,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,always,absorvente noites tranquilas
Lenço umedecido Piquitucho,5.47,,60 unidades,Cuidados com bebê,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,piquitucho,lenço umedecido
Fralda Huggies Supreme Care,59.9,,XG/XXG,Cuidados com bebê,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,huggies supreme care,fralda
Lava-roupas em pó Tixan Ypê,17.45,,1.6kg,Limpeza,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,tixan ypê,lava-roupas em pó
Lava-roupas líquido Ola,27.9,,1 litro,Limpeza,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,ola,lava-roupas líquido
Amaciante Fofo,9.8,,500ml,Limpeza,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,fofo,amaciante
Tira-manchas Vanish,39.5,,1kg,Limpeza,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,vanish,tira-manchas
Amaciante Comfort,33.75,,1.8 litros,Limpeza,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,comfort,amaciante
Limpador perfumado Ypê,9.99,,1 litro,Limpeza,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,ypê,limpador perfumado
Limpador sanitário Pato,13.99,Leve 750ml e ganhe 250ml,1 litro,Limpeza,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,pato,limpador sanitário
Difusor Glade,13.99,Leve 2 pague 1,100ml,Ambientadores,30/08/2024,05/09/2024,2024_10_09,carrefour,imagens_carrefour/1b6a83ba9f761f1f6d6e5f79cfe1e47c317683d2.webp,glade,difusor
Filé de peito de frango Lar,13.35,,1kg,Carnes,23/08/2024,24/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,lar,filé de peito de frango
Chocolate Hershey's,3.0,,,Doces,23/08/2024,24/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,hershey's,chocolate
Mistura de creme de leite Mococa,2.29,,200g,Laticínios,23/08/2024,24/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,mococa,mistura de creme de leite
Óleo de soja Soya,4.75,,900ml,Mercearia,23/08/2024,24/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,soya,óleo de soja
Guaraná Antarctica,3.99,,,Bebidas,23/08/2024,24/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,guaraná antarctica,
Smartphone Moto G34,898.0,,,Eletrônicos,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,moto g34,smartphone
Costão mole bovino,32.9,,,Carnes,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,bovino,costão mole
Picanha bovina,35.99,,,Carnes,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,,Picanha bovina
Bife ancho bovino Montana,38.9,,,Carnes,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,montana,bife ancho bovino
Frango a passarinho Seara,9.99,,1kg,Carnes,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,seara,frango a passarinho
Filé de peito de frango Lar,13.99,,700g,Carnes,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,lar,filé de peito de frango
Carne moída Gran Corte,9.79,,500g,Carnes,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,gran corte,carne moída
Pasta de bacalhau Riberalves,28.9,,,Peixes,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,riberalves,pasta de bacalhau
Linguiça tipo calabresa Aurora,12.59,,,Carnes,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,aurora,linguiça tipo calabresa
Linguiça mista cozida Defumada,6.99,,,Carnes,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,,Linguiça mista cozida Defumada
Queijo mussarela,3.75,,,Laticínios,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,,Queijo mussarela
Hambúrguer bovino Seara,15.99,,672g,Carnes,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,bovino,hambúrguer seara
Lasanha Sadia,15.49,,600g,Congelados,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,sadia,lasanha
Leite fermentado Frutap Family,7.99,,900g,Laticínios,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,frutap family,leite fermentado
Pão de Queijo Forno de Minas,14.99,,400g,Congelados,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,forno de minas,pão de queijo
Lasanha Perdigão,16.99,,600g,Congelados,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,perdigão,lasanha
Margarina Claybom,4.49,,500g,Mercearia,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,claybom,margarina
Requeijão Catupiry,7.99,,200g,Laticínios,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,catupiry,requeijão
Feijão Super Máximo,5.99,,1kg,Mercearia,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,super máximo,feijão
Massa com ovos Renata,3.79,,500g,Mercearia,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,renata,massa com ovos
Azeite espanhol extravirgem,33.19,,500ml,Mercearia,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,,Azeite espanhol extravirgem
Creme de leite Triângulo Mineiro,3.49,,395g,Laticínios,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,triângulo mineiro,creme de leite
Leite condensado Triângulo Mineiro,4.39,,395g,Laticínios,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,triângulo mineiro,leite condensado
Refrigerante Coca-Cola,14.99,,2 litros,Bebidas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,coca-cola,refrigerante
Cerveja Brahma,2.49,,269ml,Bebidas Alcoólicas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,brahma,cerveja
Cerveja Corona Extra,6.29,,330ml,Bebidas Alcoólicas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,corona extra,cerveja
Vinhos Europeus,,50% de desconto,,Bebidas Alcoólicas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,europeus,vinhos
Fralda Pom Pom Derma,49.9,,,Higiene,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,pom pom derma,fralda
Farinha de trigo Venturelli,19.99,,,Mercearia,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,venturelli,farinha de trigo
Açúcar Da Barra,3.99,,1kg,Mercearia,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,da barra,açúcar
Cerveja Spaten,3.89,,,Bebidas Alcoólicas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,spaten,cerveja
Papel higiênico Dama,14.99,Leve 12 Pague 11,30m,Higiene,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,dama,papel higiênico
Lava-roupas líquido Brilhante,26.99,,3 litros,Limpeza,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/d60890ca18c8710dedafdb1189a5a19dbc684e04.webp,brilhante,lava-roupas líquido
Cereal Nescau Nestlé Chocolate,6.59,,210g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nescau nestlé,cereal chocolate
Cereal Nescau Nestlé Duo,7.59,,210g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nescau nestlé,cereal duo
Cereal Nescau Nestlé,16.99,Leve 770g Pague 620g,770g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nescau nestlé,cereal
Cereal Nescau Nestlé,19.9,,770g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nescau nestlé,cereal
Negresco Cereal,11.15,,200g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,negresco,cereal
Cereal Kit Kat Nestlé,11.59,,210g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,kit kat nestlé,cereal
Cereal Kit Kat Nestlé,6.59,,90g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,kit kat nestlé,cereal
Cereal Crunch Nestlé,16.09,,230g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,crunch nestlé,cereal
Cereal Snow Flakes Nestlé,11.35,Leve 620g Pague 470g,620g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nestlé,cereal snow flakes
Cereal Snow Flakes Nestlé,14.19,Embalagem Família,620g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nestlé,cereal snow flakes
Cereal Snow Flakes Nestlé Original,10.39,,230g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,original,cereal snow flakes nestlé
Cereal Moça Nestlé,5.49,,120g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nestlé,cereal moça
Cereal Neston Nestlé 3 Cereais,7.19,,210g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nestlé,cereal neston 3 cereais
Cereal Neston Nestlé 3 Cereais,15.49,,360g,Cereal,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nestlé,cereal neston 3 cereais
Farinha láctea Nestlé Tradicional,7.89,,210g,Farinha láctea,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nestlé,farinha láctea tradicional
Aveia Nestlé Flocos,9.35,,450g,Aveia,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nestlé,aveia flocos
Aveia Nestlé Flocos Finos,2.95,,170g,Aveia,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73f13be448886188c514def020ab5902e6c16390.webp,nestlé,aveia flocos finos
Samsung A05 128GB,849.0,12x sem juros,,Smartphone,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/f16a529c82701a8e0e611c18085dda96445c554d.webp,samsung,a05 128gb
Motorola Moto G04S 128GB,629.0,4x sem juros,,Smartphone,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/f16a529c82701a8e0e611c18085dda96445c554d.webp,motorola,moto g04s 128gb
Samsung A25 256GB 5G,1199.0,10x sem juros,,Smartphone,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/f16a529c82701a8e0e611c18085dda96445c554d.webp,samsung,a25 256gb 5g
Motorola Moto G54 5G 256GB,1539.0,10x sem juros,,Smartphone,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/f16a529c82701a8e0e611c18085dda96445c554d.webp,motorola,moto g54 5g 256gb
"Smart TV 50"" 4K LG 50UR7505PSA",1739.0,10x sem juros,,TV,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/f16a529c82701a8e0e611c18085dda96445c554d.webp,lg,"smart tv 50"" 4k 50ur7505psa"
Secador para cabelos Taiff Easy 1900W,229.9,10x sem juros,,Eletrodoméstico,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/f16a529c82701a8e0e611c18085dda96445c554d.webp,taiff,secador para cabelos easy 1900w
Escova secadora e alisadora Revlon Titanium Max Edition,289.0,3x sem juros,,Eletrodoméstico,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/f16a529c82701a8e0e611c18085dda96445c554d.webp,revlon,escova secadora e alisadora titanium max edition
Cafeteira Espresso LOV Tres 3 Corações,389.0,10x sem juros,,Eletrodoméstico,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/f16a529c82701a8e0e611c18085dda96445c554d.webp,lov tres 3 corações,cafeteira espresso
Cafeteira Espresso Tres Passione 3 Corações,399.0,10x sem juros,,Eletrodoméstico,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/f16a529c82701a8e0e611c18085dda96445c554d.webp,3 corações,cafeteira espresso tres passione
Fritadeira Air Fryer AFN40 Mondial Bivolt,499.0,10x sem juros,,Eletrodoméstico,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/f16a529c82701a8e0e611c18085dda96445c554d.webp,mondial,fritadeira air fryer afn40 bivolt
Buquê Quatro Estações,39.99,17%,,Buquê,2024-09-19,2024-09-22,2024_10_09,oba,imagens_oba/637e481ae36945b0428e3ef7eeeda541df82363f.webp,,Buquê Quatro Estações
Orquídea Phalaenopsis Cascata PT 15,49.99,38%,,Orquídea,2024-09-19,2024-09-22,2024_10_09,oba,imagens_oba/637e481ae36945b0428e3ef7eeeda541df82363f.webp,,Orquídea Phalaenopsis Cascata PT 15
Orquídea Phalaenopsis Mix PT 12,29.99,40%,,Orquídea,2024-09-19,2024-09-22,2024_10_09,oba,imagens_oba/637e481ae36945b0428e3ef7eeeda541df82363f.webp,,Orquídea Phalaenopsis Mix PT 12
Arranjo Kalanchoe Dobrado PT 15,19.99,29%,,Arranjo,2024-09-19,2024-09-22,2024_10_09,oba,imagens_oba/637e481ae36945b0428e3ef7eeeda541df82363f.webp,,Arranjo Kalanchoe Dobrado PT 15
Buquê de Rosas,24.99,17%,,Buquê,2024-09-19,2024-09-22,2024_10_09,oba,imagens_oba/637e481ae36945b0428e3ef7eeeda541df82363f.webp,,Buquê de Rosas
Girassol PT 14,12.99,24%,,Planta,2024-09-19,2024-09-22,2024_10_09,oba,imagens_oba/637e481ae36945b0428e3ef7eeeda541df82363f.webp,sol,giras pt 14
Vinho Francês Les Barthes Malbec Tinto,69.9,30% de desconto,750 ml,Vinho,15/08/2024,28/08/2024,2024_10_09,oba,imagens_oba/9f9ff33cd07ab627a71d45651d540ce1fcab5b0e.webp,,Vinho Francês Les Barthes Malbec Tinto
Vinho Chileno Perez Cruz Limited Edition COT (Malbec) Tinto,109.9,15% de desconto,750 ml,Vinho,15/08/2024,28/08/2024,2024_10_09,oba,imagens_oba/9f9ff33cd07ab627a71d45651d540ce1fcab5b0e.webp,perez cruz,vinho chileno limited edition cot (malbec) tinto
Nectarina,29.99,19.99,1 kg,Frutas,2024-08-22,2024-08-25,2024_10_09,oba,imagens_oba/6dc8b559a606340fa144bede76eac9d991a0e3d1.webp,,Nectarina
Pêssego Importados,29.99,19.99,1 kg,Frutas,2024-08-22,2024-08-25,2024_10_09,oba,imagens_oba/6dc8b559a606340fa144bede76eac9d991a0e3d1.webp,importados,pêssego
Melancia,1.99,50%,1 kg,Frutas,2023-09-30,2024-10-02,2024_10_09,oba,imagens_oba/e2c41cfcbcd4bab1e09e22ecf5c1083d3c30a688.webp,,Melancia
Ovo Branco Jumbo,5.99,25%,10 unidades,Ovos,2023-09-30,2024-10-02,2024_10_09,oba,imagens_oba/e2c41cfcbcd4bab1e09e22ecf5c1083d3c30a688.webp,branco,ovo jumbo
Patinho Bovino Moído Seleção Dia a Dia,21.99,33%,500 g,Carnes,2023-09-30,2024-10-02,2024_10_09,oba,imagens_oba/e2c41cfcbcd4bab1e09e22ecf5c1083d3c30a688.webp,seleção dia a dia,patinho bovino moído
Feijão Carioca Oba Bem Querer,6.99,42%,1 kg,Grãos,2023-09-30,2024-10-02,2024_10_09,oba,imagens_oba/e2c41cfcbcd4bab1e09e22ecf5c1083d3c30a688.webp,oba bem querer,feijão carioca
Mix de Frutas Secas Oba Bem Querer,17.99,40%,200 g,Snacks,2023-09-30,2024-10-02,2024_10_09,oba,imagens_oba/e2c41cfcbcd4bab1e09e22ecf5c1083d3c30a688.webp,oba bem querer,mix de frutas secas
Alface Americana,2.99,40%,200 g,Verduras,2023-09-30,2024-10-02,2024_10_09,oba,imagens_oba/e2c41cfcbcd4bab1e09e22ecf5c1083d3c30a688.webp,,Alface Americana
Queijo Prato Fatiado Oba Bem Querer,19.99,26%,250 g,Laticínios,2023-09-30,2024-10-02,2024_10_09,oba,imagens_oba/e2c41cfcbcd4bab1e09e22ecf5c1083d3c30a688.webp,oba bem querer,queijo prato fatiado
